Date,Open,High,Low,Close,Volume,Change
2026-07-23,320500,333500,319500,329500,367666,0.02968750000000009
2026-07-24,325500,325500,307000,318000,234813,-0.03490136570561453
2026-07-27,320500,322500,305000,311500,194030,-0.020440251572327095
2026-07-28,296000,296000,276000,285000,442214,-0.0850722311396469
2026-07-29,284500,288000,246000,265500,581469,-0.06842105263157894
2026-07-30,264000,280000,257000,264000,617177,-0.005649717514124242
2026-07-31,296500,315500,290000,311500,561861,0.17992424242424243
2026-08-03,298000,303000,279000,287500,355395,-0.0770465489566613
2026-08-04,284000,288000,268500,278000,691982,-0.03304347826086962
2026-08-05,294500,296500,281500,294000,636762,0.05755395683453246
2026-08-06,288000,291500,274000,287500,305933,-0.022108843537414935
2026-08-07,281500,284500,270000,275500,394855,-0.04173913043478261
2026-08-10,275000,283000,274000,280500,330280,0.01814882032667886
2026-08-11,278000,291000,271500,289500,287247,0.03208556149732611
2026-08-12,299000,310000,296500,302500,383931,0.04490500863557867
2026-08-13,311000,321500,289000,291500,561760,-0.036363636363636376
2026-08-14,297000,309500,293500,301000,393407,0.032590051457976
2026-08-18,308000,317500,301000,310500,492535,0.03156146179401986
